Date,posTop1,negTop1,neuTop1,comTop1,posTop2,negTop2,neuTop2,comTop2,posTop3,negTop3,neuTop3,comTop3,posTop4,negTop4,neuTop4,comTop4,posTop5,negTop5,neuTop5,comTop5,posTop6,negTop6,neuTop6,comTop6,posTop7,negTop7,neuTop7,comTop7,posTop8,negTop8,neuTop8,comTop8,posTop9,negTop9,neuTop9,comTop9,posTop10,negTop10,neuTop10,comTop10,posTop11,negTop11,neuTop11,comTop11,posTop12,negTop12,neuTop12,comTop12,posTop13,negTop13,neuTop13,comTop13,posTop14,negTop14,neuTop14,comTop14,posTop15,negTop15,neuTop15,comTop15,posTop16,negTop16,neuTop16,comTop16,posTop17,negTop17,neuTop17,comTop17,posTop18,negTop18,neuTop18,comTop18,posTop19,negTop19,neuTop19,comTop19,posTop20,negTop20,neuTop20,comTop20,posTop21,negTop21,neuTop21,comTop21,posTop22,negTop22,neuTop22,comTop22,posTop23,negTop23,neuTop23,comTop23,posTop24,negTop24,neuTop24,comTop24,posTop25,negTop25,neuTop25,comTop25
2010/12/20,0,0.122,0.878,-0.5574,0,0.104,0.896,-0.2732,0.039,0,0.961,0.2144,0.087,0,0.913,0.2732,0,0.4,0.6,-0.6124,0,0.253,0.747,-0.8591,0,0.124,0.876,-0.34,0,0.394,0.606,-0.5994,0.224,0.291,0.485,-0.0258,0,0,1,0,0,0,1,0,0.182,0.172,0.646,0.0343,0.154,0.089,0.757,0.2263,0.153,0.079,0.767,0.4215,0.13,0.112,0.758,0.128,0,0.504,0.496,-0.7964,0,0,1,0,0.057,0.259,0.684,-0.743,0.244,0,0.756,0.7003,0.068,0.304,0.627,-0.8957,0,0.47,0.53,-0.7269,0,0,1,0,0,0,1,0,0,0,1,0,0.146,0.18,0.674,-0.1531
2010/12/21,0,0,1,0,0,0.07,0.93,-0.34,0.049,0.205,0.746,-0.8481,0,0.381,0.619,-0.9062,0,0.444,0.556,-0.6808,0.199,0.091,0.709,0.4939,0,0,1,0,0.155,0.369,0.476,-0.5574,0.166,0.116,0.718,0.4541,0,0.141,0.859,-0.4215,0,0.315,0.685,-0.891,0.069,0.1,0.831,-0.0772,0,0,1,0,0,0.182,0.818,-0.6124,0,0.279,0.721,-0.4767,0,0.286,0.714,-0.5574,0,0.252,0.748,-0.7964,0.064,0.242,0.694,-0.7845,0.096,0.085,0.819,0.0772,0,0.343,0.657,-0.9001,0,0.302,0.698,-0.5994,0.304,0.261,0.435,0.1531,0,0,1,0,0.094,0,0.906,0.3612,0.316,0.103,0.581,0.5106
2010/12/22,0,0.197,0.803,-0.8957,0,0.095,0.905,-0.296,0.158,0,0.842,0.4588,0,0,1,0,0,0.11,0.89,-0.5574,0,0,1,0,0.091,0,0.909,0.0772,0,0,1,0,0,0.448,0.552,-0.9274,0.186,0,0.814,0.1531,0,0,1,0,0,0,1,0,0,0,1,0,0,0.314,0.686,-0.4939,0,0,1,0,0.286,0,0.714,0.34,0,0.528,0.472,-0.6808,0,0,1,0,0,0,1,0,0,0.262,0.738,-0.5994,0,0.314,0.686,-0.4939,0.135,0.321,0.545,-0.7783,0,0.368,0.632,-0.7906,0,0,1,0,0,0.136,0.864,-0.296
2010/12/23,0.112,0.327,0.56,-0.8519,0,0.348,0.652,-0.4939,0,0.277,0.723,-0.3182,0,0,1,0,0.141,0,0.859,0.4215,0,0,1,0,0.029,0.199,0.771,-0.8126,0.108,0.382,0.51,-0.8625,0,0.189,0.811,-0.1027,0.073,0.267,0.66,-0.7096,0.243,0.108,0.649,0.4717,0.054,0.226,0.72,-0.8591,0,0,1,0,0,0.576,0.424,-0.7783,0.253,0.267,0.479,-0.0516,0,0,1,0,0.145,0.052,0.803,0.5994,0.165,0.213,0.622,-0.2551,0,0,1,0,0,0.212,0.788,-0.8316,0,0.514,0.486,-0.9584,0.204,0,0.796,0.3182,0.117,0.168,0.714,-0.25,0.194,0.333,0.473,-0.6808,0.066,0.122,0.812,-0.296
2010/12/27,0.045,0.06,0.896,-0.1531,0.109,0.073,0.817,0.1813,0.235,0.033,0.732,0.8402,0,0.108,0.892,-0.5574,0.213,0,0.787,0.5719,0.06,0.114,0.826,-0.34,0,0.381,0.619,-0.7506,0.139,0,0.861,0.5719,0.229,0.263,0.508,-0.1027,0.134,0,0.866,0.7003,0,0.198,0.802,-0.4939,0.118,0.116,0.767,0.0094,0,0,1,0,0,0.095,0.905,-0.296,0.172,0.398,0.43,-0.4767,0.149,0.196,0.654,-0.4215,0.108,0.053,0.838,0.4019,0,0.237,0.763,-0.4767,0,0,1,0,0,0.105,0.895,-0.4019,0.037,0.283,0.68,-0.8387,0,0.286,0.714,-0.34,0.058,0.285,0.658,-0.8519,0.172,0.065,0.763,0.4215,0,0.406,0.594,-0.6249
2010/12/28,0.056,0,0.944,0.3818,0,0.157,0.843,-0.5994,0.083,0.058,0.859,0.3291,0.049,0.091,0.86,-0.4215,0.167,0,0.833,0.34,0,0.47,0.53,-0.7269,0,0.42,0.58,-0.7003,0,0.627,0.373,-0.8555,0.073,0.26,0.667,-0.5859,0,0.286,0.714,-0.5574,0.122,0.358,0.521,-0.7783,0.205,0,0.795,0.6597,0.219,0.469,0.313,-0.5267,0,0.231,0.769,-0.5423,0,0.173,0.827,-0.5574,0.115,0.212,0.673,-0.25,0,0.074,0.926,-0.0516,0.11,0.307,0.583,-0.8442,0,0.176,0.824,-0.4939,0.1,0.15,0.75,-0.4215,0,0,1,0,0,0,1,0,0,0.477,0.523,-0.743,0.17,0.055,0.775,0.4767,0,0,1,0
2010/12/29,0.225,0.211,0.563,0.0516,0,0.34,0.66,-0.5574,0,0.257,0.743,-0.8074,0.083,0.068,0.85,0.1531,0,0.13,0.87,-0.4588,0,0,1,0,0.082,0,0.918,0.3612,0,0.459,0.541,-0.9274,0.169,0,0.831,0.6908,0,0.689,0.311,-0.8779,0.16,0,0.84,0.2263,0,0.306,0.694,-0.6597,0,0.068,0.932,-0.2732,0.182,0,0.818,0.7783,0.133,0.082,0.785,0.128,0.09,0.273,0.637,-0.5994,0,0.263,0.737,-0.3612,0.113,0.242,0.645,-0.4939,0,0.466,0.534,-0.9022,0,0.112,0.888,-0.5994,0.259,0.224,0.517,0.1027,0,0,1,0,0,0.216,0.784,-0.296,0,0.208,0.792,-0.2732,0,0.194,0.806,-0.6249
2010/12/30,0,0.295,0.705,-0.93,0,0,1,0,0,0.375,0.625,-0.5574,0,0.402,0.598,-0.6908,0,0,1,0,0,0.044,0.956,-0.296,0,0,1,0,0,0.095,0.905,-0.2263,0,0.146,0.854,-0.4404,0,0.175,0.825,-0.1779,0.212,0,0.788,0.8553,0.095,0.065,0.841,0.34,0.231,0,0.769,0.0516,0,0.217,0.783,-0.6908,0,0.185,0.815,-0.3612,0,0.301,0.699,-0.6486,0,0,1,0,0.076,0.098,0.826,-0.1779,0.407,0,0.593,0.5859,0.099,0.048,0.853,0.2263,0.186,0,0.814,0.5859,0.286,0,0.714,0.7506,0,0.452,0.548,-0.5106,0.121,0.1,0.779,0.128,0,0.161,0.839,-0.3612
2010/12/31,0,0.224,0.776,-0.3818,0.167,0.157,0.676,0.3612,0,0.162,0.838,-0.7351,0.229,0.077,0.693,0.6908,0.351,0,0.649,0.9331,0.167,0.245,0.588,-0.1531,0.065,0.054,0.88,0.128,0,0.087,0.913,-0.3182,0,0,1,0,0,0,1,0,0.082,0.321,0.597,-0.8225,0,0.545,0.455,-0.5574,0.134,0,0.866,0.5719,0,0.101,0.899,-0.4215,0,0.316,0.684,-0.8658,0.232,0.142,0.627,0.4391,0.106,0.057,0.837,0.3182,0.114,0.215,0.671,-0.3612,0,0.213,0.787,-0.6597,0.039,0.29,0.671,-0.7964,0.226,0.239,0.535,-0.34,0,0.142,0.858,-0.5106,0,0.145,0.855,-0.743,0.065,0.188,0.747,-0.6249,0,0.177,0.823,-0.8126
2011/1/3,0.097,0,0.903,0.4404,0.165,0.055,0.78,0.7351,0,0,1,0,0,0.206,0.794,-0.6369,0.035,0.049,0.916,-0.1779,0,0.211,0.789,-0.34,0,0,1,0,0.055,0.154,0.791,-0.7184,0.06,0,0.94,0.3182,0,0,1,0,0.146,0.434,0.421,-0.8979,0.119,0,0.881,0.2263,0,0.081,0.919,-0.4767,0,0.333,0.667,-0.6705,0,0.054,0.946,-0.2263,0.159,0.095,0.746,0.3182,0,0,1,0,0.159,0,0.841,0.5574,0,0,1,0,0,0.283,0.717,-0.9274,0,0.146,0.854,-0.4404,0,0,1,0,0,0.186,0.814,-0.4939,0,0,1,0,0.088,0.211,0.702,-0.4767
2011/1/4,0,0,1,0,0.074,0,0.926,0.1531,0,0,1,0,0,0.071,0.929,-0.4588,0,0,1,0,0,0.217,0.783,-0.6326,0,0.06,0.94,-0.4215,0.192,0,0.808,0.5719,0.173,0,0.827,0.3182,0,0.186,0.814,-0.4939,0,0.16,0.84,-0.743,0.041,0.186,0.773,-0.8126,0,0.28,0.72,-0.5423,0,0.177,0.823,-0.7964,0,0,1,0,0,0.244,0.756,-0.6369,0,0,1,0,0,0.264,0.736,-0.7783,0.064,0,0.936,0.0258,0.398,0,0.602,0.5106,0,0,1,0,0,0,1,0,0,0.327,0.673,-0.5267,0.163,0.064,0.773,0.5423,0,0.245,0.755,-0.3818
2011/1/5,0,0.302,0.698,-0.8442,0,0.122,0.878,-0.6486,0.108,0,0.892,0.1779,0.06,0,0.94,0.3612,0.14,0.165,0.695,-0.1119,0.154,0.248,0.598,-0.2732,0,0.073,0.927,-0.3182,0,0,1,0,0,0.251,0.749,-0.6142,0.292,0,0.708,0.5106,0,0.213,0.787,-0.2263,0,0,1,0,0,0.469,0.531,-0.87,0,0.215,0.785,-0.6956,0.043,0.249,0.708,-0.8402,0.041,0.148,0.812,-0.5106,0,0.293,0.707,-0.8271,0,0.312,0.688,-0.8271,0.215,0.053,0.732,0.7506,0,0.217,0.783,-0.3612,0.159,0.194,0.647,-0.1531,0,0.129,0.871,-0.5574,0.083,0.055,0.862,0.2023,0.113,0,0.887,0.1655,0.046,0.059,0.895,-0.128
2011/1/6,0,0.286,0.714,-0.5574,0.31,0,0.69,0.4019,0.115,0.248,0.637,-0.6369,0,0.211,0.789,-0.1531,0.184,0.184,0.632,-0.0018,0,0.306,0.694,-0.296,0.064,0.069,0.867,-0.0258,0.184,0,0.816,0.2023,0.156,0.277,0.567,-0.4019,0,0.263,0.737,-0.3612,0,0.253,0.747,-0.8588,0.064,0.336,0.6,-0.9042,0,0.143,0.857,-0.4588,0,0.259,0.741,-0.4939,0,0.506,0.494,-0.9545,0,0.119,0.881,-0.4767,0.062,0.315,0.623,-0.8591,0,0,1,0,0,0.271,0.729,-0.3818,0,0.213,0.787,-0.2263,0,0.417,0.583,-0.5106,0,0.28,0.72,-0.5423,0,0.444,0.556,-0.4939,0,0.333,0.667,-0.4588,0.043,0.406,0.551,-0.926
2011/1/7,0,0,1,0,0,0,1,0,0.043,0.151,0.805,-0.4946,0,0,1,0,0,0.167,0.833,-0.7531,0,0.39,0.61,-0.4939,0.125,0.195,0.68,-0.1697,0,0,1,0,0.162,0.18,0.658,-0.34,0.046,0.171,0.783,-0.7845,0,0,1,0,0,0.182,0.818,-0.7184,0.325,0,0.675,0.91,0,0.606,0.394,-0.8948,0,0,1,0,0.156,0.497,0.347,-0.7096,0.211,0,0.789,0.6808,0,0,1,0,0.063,0.146,0.791,-0.5574,0.067,0,0.933,0.0772,0.091,0.311,0.597,-0.7906,0,0.414,0.586,-0.9062,0,0.061,0.939,-0.4404,0.148,0.054,0.798,0.5106,0,0.398,0.602,-0.5106
2011/1/10,0.092,0.097,0.811,-0.0772,0,0.231,0.769,-0.8625,0.153,0.112,0.735,0.3919,0,0,1,0,0.133,0.252,0.616,-0.5083,0.124,0.076,0.8,0.3612,0,0,1,0,0,0.205,0.795,-0.2023,0,0,1,0,0.328,0.21,0.462,0.3182,0,0,1,0,0.13,0.257,0.613,-0.8519,0.053,0.148,0.8,-0.5859,0,0,1,0,0,0.281,0.719,-0.802,0,0.371,0.629,-0.7579,0,0.365,0.635,-0.3182,0.162,0.071,0.766,0.6124,0,0,1,0,0,0,1,0,0.237,0.138,0.625,0.3818,0.294,0.217,0.49,0.2732,0,0.355,0.645,-0.5106,0,0.375,0.625,-0.9186,0,0.227,0.773,-0.6597
2011/1/11,0,0.178,0.822,-0.5994,0,0.294,0.706,-0.3612,0,0.412,0.588,-0.743,0.111,0,0.889,0.3612,0.054,0,0.946,0.0382,0.112,0.327,0.561,-0.6808,0,0,1,0,0.366,0.366,0.268,0,0,0.52,0.48,-0.7579,0,0.212,0.788,-0.6249,0,0,1,0,0.26,0,0.74,0.8588,0.091,0,0.909,0.1779,0.257,0.1,0.643,0.4939,0.241,0,0.759,0.2263,0,0.508,0.492,-0.6326,0.107,0.036,0.857,0.2846,0,0.25,0.75,-0.7906,0,0,1,0,0.164,0,0.836,0.6486,0,0.401,0.599,-0.8271,0.16,0.274,0.566,-0.296,0,0.157,0.843,-0.6369,0.481,0.135,0.385,0.5574,0,0.163,0.837,-0.5106
2011/1/12,0.157,0.044,0.799,0.5859,0.042,0.23,0.728,-0.8176,0,0.206,0.794,-0.5994,0,0.483,0.517,-0.6808,0,0.375,0.625,-0.5574,0.118,0.06,0.822,0.2732,0.053,0.112,0.835,-0.5423,0,0.057,0.943,-0.3182,0,0.231,0.769,-0.7783,0.156,0.224,0.62,-0.6619,0.073,0.11,0.817,-0.5106,0,0,1,0,0,0.559,0.441,-0.6542,0,0.31,0.69,-0.5574,0,0,1,0,0,0.206,0.794,-0.6326,0,0,1,0,0,0.148,0.852,-0.3818,0,0.36,0.64,-0.6705,0.101,0.414,0.485,-0.7964,0,0.404,0.596,-0.7269,0.111,0.072,0.817,0.2023,0.046,0.12,0.833,-0.5267,0.111,0,0.889,0.3612,0,0,1,0
2011/1/13,0.04,0.226,0.734,-0.7964,0,0.403,0.597,-0.4019,0.109,0.218,0.672,-0.3818,0.094,0.086,0.82,0.0516,0.349,0,0.651,0.8176,0,0.495,0.505,-0.5994,0.458,0.073,0.469,0.7506,0.156,0.195,0.649,-0.1531,0,0.394,0.606,-0.5994,0.39,0,0.61,0.8074,0,0.25,0.75,-0.4588,0.22,0.48,0.3,-0.5574,0,0.2,0.8,-0.128,0,0,1,0,0,0,1,0,0,0.184,0.816,-0.4019,0.084,0.232,0.684,-0.4215,0.514,0,0.486,0.6408,0,0.159,0.841,-0.7964,0,0,1,0,0,0.474,0.526,-0.5574,0,0.213,0.787,-0.2263,0,0,1,0,0,0,1,0,0.474,0,0.526,0.743
2011/1/14,0,0,1,0,0,0.143,0.857,-0.4588,0,0,1,0,0,0,1,0,0.249,0,0.751,0.6486,0,0,1,0,0.044,0.07,0.886,-0.2023,0,0.105,0.895,-0.25,0,0,1,0,0,0.235,0.765,-0.5106,0,0,1,0,0,0.565,0.435,-0.4404,0.094,0,0.906,0.4215,0,0.112,0.888,-0.2263,0.276,0,0.724,0.7906,0.103,0.162,0.735,-0.1531,0.066,0,0.934,0.4767,0,0.343,0.657,-0.5719,0,0.112,0.888,-0.4404,0.278,0.19,0.532,0.4804,0,0,1,0,0.292,0,0.708,0.7351,0,0.265,0.735,-0.3818,0,0.338,0.662,-0.6249,0,0.291,0.709,-0.5719
2011/1/18,0,0,1,0,0,0,1,0,0.047,0.178,0.775,-0.5972,0.271,0,0.729,0.836,0,0.362,0.638,-0.7783,0,0.325,0.675,-0.802,0.039,0.276,0.685,-0.926,0.066,0.338,0.596,-0.8481,0,0,1,0,0,0,1,0,0,0,1,0,0.146,0.124,0.73,0.1027,0,0,1,0,0,0,1,0,0,0.231,0.769,-0.0516,0.185,0.091,0.724,0.5672,0,0,1,0,0.444,0,0.556,0.5859,0.148,0.075,0.776,0.4939,0,0,1,0,0,0.259,0.741,-0.6369,0,0,1,0,0,0,1,0,0,0.419,0.581,-0.5574,0,0.098,0.902,-0.3612
2011/1/19,0,0.177,0.823,-0.5859,0.146,0.207,0.647,-0.5106,0,0.152,0.848,-0.3612,0.142,0.11,0.748,0.2023,0,0.296,0.704,-0.6369,0,0.473,0.527,-0.7947,0,0,1,0,0,0.22,0.78,-0.4767,0,0.162,0.838,-0.4767,0.212,0.082,0.706,0.4939,0,0.055,0.945,-0.1027,0,0.195,0.805,-0.5267,0.103,0.083,0.813,0.1386,0,0,1,0,0.303,0.058,0.64,0.8885,0.348,0,0.652,0.4939,0.051,0,0.949,0.0772,0.063,0.116,0.821,-0.2732,0,0.32,0.68,-0.5106,0,0,1,0,0,0.137,0.863,-0.4019,0,0.237,0.763,-0.4767,0,0.205,0.795,-0.2023,0,0.545,0.455,-0.802,0,0,1,0
2011/1/20,0.1,0.259,0.642,-0.7351,0.222,0.177,0.602,0.296,0.06,0.263,0.678,-0.8176,0.358,0,0.642,0.5994,0,0.231,0.769,-0.5994,0.304,0.254,0.441,0.2342,0.072,0,0.928,0.4019,0,0.236,0.764,-0.7964,0,0.324,0.676,-0.875,0,0.307,0.693,-0.7269,0.296,0,0.704,0.9231,0.043,0.281,0.676,-0.9118,0,0.231,0.769,-0.4019,0,0,1,0,0.145,0.266,0.588,-0.3612,0,0.236,0.764,-0.5267,0.271,0,0.729,0.3818,0,0.257,0.743,-0.6369,0.152,0.182,0.667,-0.128,0.119,0.063,0.818,0.4019,0,0,1,0,0,0.14,0.86,-0.5994,0,0,1,0,0.111,0,0.889,0.3612,0.394,0.241,0.365,0.2732
2011/1/21,0.138,0.193,0.669,-0.5994,0,0.143,0.857,-0.5423,0,0.235,0.765,-0.6124,0,0.281,0.719,-0.8934,0.218,0.18,0.602,0.128,0.261,0,0.739,0.6124,0,0.155,0.845,-0.296,0.359,0.281,0.359,0.0772,0,0.082,0.918,-0.4939,0,0,1,0,0,0.391,0.609,-0.6705,0.024,0.292,0.684,-0.9559,0,0,1,0,0.066,0.074,0.859,-0.0516,0.258,0,0.742,0.4168,0,0.417,0.583,-0.6486,0,0.419,0.581,-0.5574,0.066,0.127,0.807,-0.4404,0,0.184,0.816,-0.5574,0,0.306,0.694,-0.296,0,0,1,0,0,0.107,0.893,-0.5859,0,0,1,0,0.059,0.166,0.775,-0.7783,0.103,0.092,0.805,0.0772
2011/1/24,0,0,1,0,0.094,0.066,0.84,0.34,0.069,0.3,0.631,-0.7713,0,0.137,0.863,-0.2263,0,0,1,0,0,0.4,0.6,-0.6527,0,0,1,0,0,0.206,0.794,-0.5267,0.174,0,0.826,0.4939,0.128,0.079,0.793,0.1531,0,0,1,0,0.145,0.132,0.724,0.0516,0,0,1,0,0.273,0.267,0.46,0.0516,0,0.28,0.72,-0.5423,0.071,0.277,0.652,-0.5859,0.084,0,0.916,0.296,0,0.195,0.805,-0.34,0,0.231,0.769,-0.2732,0.16,0,0.84,0.2732,0,0,1,0,0.079,0.294,0.627,-0.8176,0,0,1,0,0,0,1,0,0.149,0.077,0.774,0.296
2011/1/25,0.212,0.28,0.508,-0.2023,0.147,0.164,0.69,-0.0516,0,0.529,0.471,-0.6705,0.224,0,0.776,0.1531,0,0,1,0,0,0.409,0.591,-0.7378,0.032,0.208,0.76,-0.802,0.191,0.207,0.602,-0.128,0,0.196,0.804,-0.296,0,0,1,0,0.286,0,0.714,0.4939,0.068,0.198,0.733,-0.6486,0,0.251,0.749,-0.5719,0,0.524,0.476,-0.5106,0,0.245,0.755,-0.4404,0,0.241,0.759,-0.2263,0,0.44,0.56,-0.6705,0,0.262,0.738,-0.4939,0,0,1,0,0,0.35,0.65,-0.8225,0.187,0.111,0.702,0.3182,0.089,0.268,0.642,-0.7506,0,0.172,0.828,-0.3612,0,0.113,0.887,-0.4215,0.238,0,0.762,0.3612
2011/1/26,0,0.128,0.872,-0.3593,0,0,1,0,0.039,0.175,0.786,-0.7351,0.102,0.386,0.512,-0.7964,0.14,0.205,0.655,-0.2617,0,0.174,0.826,-0.2732,0.174,0,0.826,0.2263,0,0.209,0.791,-0.5719,0,0.401,0.599,-0.8271,0.068,0.247,0.684,-0.5719,0.135,0.151,0.714,-0.0516,0,0,1,0,0,0.241,0.759,-0.2263,0,0.437,0.563,-0.4767,0,0,1,0,0,0.73,0.27,-0.7964,0,0,1,0,0,0,1,0,0,0.514,0.486,-0.7506,0.255,0,0.745,0.34,0.223,0,0.777,0.3182,0,0.348,0.652,-0.5859,0,0,1,0,0.404,0.301,0.294,0.1027,0,0,1,0
2011/1/27,0,0.277,0.723,-0.7845,0,0.243,0.757,-0.3744,0,0,1,0,0.087,0.269,0.644,-0.5859,0,0,1,0,0,0,1,0,0.236,0.205,0.559,0.128,0.165,0,0.835,0.6542,0.082,0.163,0.755,-0.4019,0,0.2,0.8,-0.4588,0,0.341,0.659,-0.8316,0,0.279,0.721,-0.4767,0,0,1,0,0,0,1,0,0,0.081,0.919,-0.4215,0,0,1,0,0,0,1,0,0,0.322,0.678,-0.2263,0,0.082,0.918,-0.3818,0,0.14,0.86,-0.5267,0.116,0,0.884,0.3612,0,0.178,0.822,-0.3818,0,0.169,0.831,-0.7717,0.299,0.134,0.568,0.8289,0,0.184,0.816,-0.802
2011/1/28,0,0,1,0,0.128,0,0.872,0.3612,0.174,0.196,0.631,-0.0721,0,0,1,0,0,0.156,0.844,-0.3612,0,0.213,0.787,-0.6808,0,0.322,0.678,-0.2263,0,0.212,0.788,-0.5423,0,0,1,0,0,0.182,0.818,-0.25,0,0,1,0,0.038,0.178,0.784,-0.8402,0,0,1,0,0,0,1,0,0.081,0.212,0.707,-0.5719,0,0.051,0.949,-0.1531,0.097,0,0.903,0.1027,0.185,0,0.815,0.3612,0,0,1,0,0,0.286,0.714,-0.5267,0,0,1,0,0.224,0,0.776,0.438,0,0,1,0,0,0,1,0,0,0.245,0.755,-0.3818
2011/1/31,0,0.307,0.693,-0.4767,0.15,0.131,0.719,0.0772,0.161,0,0.839,0.3182,0.131,0.244,0.625,-0.4215,0.076,0.104,0.819,-0.128,0,0.147,0.853,-0.2263,0,0,1,0,0,0.222,0.778,-0.25,0.055,0.281,0.664,-0.7003,0.199,0.066,0.734,0.5859,0.179,0,0.821,0.34,0.094,0.133,0.773,-0.1027,0.27,0,0.73,0.5719,0,0.52,0.48,-0.7579,0,0.215,0.785,-0.4767,0.214,0.118,0.668,0.5574,0,0,1,0,0,0,1,0,0,0,1,0,0,0.16,0.84,-0.2263,0,0.514,0.486,-0.7506,0,0.172,0.828,-0.3612,0,0.349,0.651,-0.5994,0,0.213,0.787,-0.2263,0,0.16,0.84,-0.2263
2011/2/1,0,0.119,0.881,-0.2263,0.153,0,0.847,0.4404,0,0,1,0,0,0.079,0.921,-0.2263,0.576,0,0.424,0.7783,0,0.19,0.81,-0.7351,0,0,1,0,0.208,0,0.792,0.2732,0,0.128,0.872,-0.2263,0.095,0,0.905,0.4404,0,0,1,0,0.322,0,0.678,0.5719,0,0.128,0.872,-0.2263,0.084,0.191,0.725,-0.2023,0.231,0,0.769,0.5423,0.141,0,0.859,0.5267,0,0.264,0.736,-0.8658,0.115,0.241,0.644,-0.4019,0.156,0,0.844,0.3412,0,0.148,0.852,-0.5719,0,0,1,0,0,0.31,0.69,-0.6705,0.108,0.074,0.818,0.3182,0.136,0,0.864,0.8047,0,0,1,0
2011/2/2,0,0.304,0.696,-0.7184,0.315,0,0.685,0.7845,0.153,0.265,0.582,-0.2732,0.065,0.098,0.837,-0.1531,0,0,1,0,0.266,0,0.734,0.4404,0.441,0,0.559,0.743,0.23,0,0.77,0.5984,0.189,0.238,0.574,-0.1531,0.085,0,0.915,0.3818,0.1,0.104,0.796,-0.0258,0,0.215,0.785,-0.6369,0.209,0,0.791,0.4404,0,0.256,0.744,-0.2732,0,0,1,0,0,0,1,0,0,0.402,0.598,-0.4005,0.198,0,0.802,0.5719,0,0.277,0.723,-0.8316,0,0.158,0.842,-0.4588,0.147,0.066,0.787,0.4215,0.064,0.22,0.716,-0.7096,0,0.226,0.774,-0.765,0.63,0,0.37,0.7783,0,0.193,0.807,-0.4767
2011/2/3,0,0,1,0,0.124,0,0.876,0.4767,0,0.328,0.672,-0.5994,0,0.326,0.674,-0.7003,0.236,0.195,0.569,0.128,0.11,0.185,0.705,-0.3818,0,0.31,0.69,-0.7951,0,0.371,0.629,-0.9042,0,0.765,0.235,-0.7579,0,0.3,0.7,-0.4588,0.032,0.307,0.661,-0.891,0,0.564,0.436,-0.9316,0.056,0.335,0.609,-0.8658,0.246,0,0.754,0.8658,0.398,0,0.602,0.5106,0.114,0.344,0.542,-0.8757,0,0.518,0.482,-0.5106,0.117,0.235,0.648,-0.2263,0,0.505,0.495,-0.8807,0,0.452,0.548,-0.872,0,0,1,0,0,0.5,0.5,-0.25,0,0,1,0,0.119,0.044,0.837,0.4939,0.205,0.077,0.718,0.5778
2011/2/4,0,0.216,0.784,-0.6597,0.205,0.126,0.669,0.2263,0,0.231,0.769,-0.128,0.214,0.052,0.734,0.8185,0.175,0,0.825,0.1779,0.106,0.237,0.657,-0.3818,0.091,0,0.909,0.2263,0,0.112,0.888,-0.4215,0,0.444,0.556,-0.7506,0.148,0.172,0.68,0.1027,0,0.109,0.891,-0.4215,0,0.338,0.662,-0.93,0,0,1,0,0.18,0.385,0.435,-0.5106,0,0.213,0.787,-0.2263,0,0,1,0,0.341,0,0.659,0.4767,0.237,0,0.763,0.4767,0.189,0.142,0.669,0.1531,0.192,0,0.808,0.2263,0,0,1,0,0,0.512,0.488,-0.4939,0,0,1,0,0,0.082,0.918,-0.34,0,0,1,0
2011/2/7,0.148,0.358,0.494,-0.5267,0,0,1,0,0,0,1,0,0,0.197,0.803,-0.4019,0,0.324,0.676,-0.9246,0,0.191,0.809,-0.3818,0.043,0,0.957,0.0772,0,0.391,0.609,-0.6705,0.118,0.16,0.722,-0.2263,0,0,1,0,0,0.5,0.5,-0.7906,0.226,0,0.774,0.5423,0.184,0.069,0.747,0.4588,0,0.316,0.684,-0.7184,0,0,1,0,0.086,0,0.914,0.5106,0.166,0.146,0.688,-0.128,0.237,0,0.763,0.4215,0,0.286,0.714,-0.5574,0.198,0.183,0.619,-0.0179,0.13,0.149,0.721,-0.1027,0.315,0,0.685,0.3182,0,0,1,0,0,0,1,0,0,0.158,0.842,-0.4588
2011/2/8,0,0,1,0,0,0.252,0.748,-0.4019,0,0,1,0,0.152,0,0.848,0.5267,0,0,1,0,0,0,1,0,0,0.13,0.87,-0.128,0,0.095,0.905,-0.2263,0,0,1,0,0,0.14,0.86,-0.5994,0,0,1,0,0,0,1,0,0,0.137,0.863,-0.2263,0,0.245,0.755,-0.5994,0,0.102,0.898,-0.3612,0,0,1,0,0,0,1,0,0.069,0.069,0.861,0,0,0.481,0.519,-0.5719,0,0.372,0.628,-0.7269,0,0.062,0.938,-0.3612,0.044,0.322,0.633,-0.9345,0,0.176,0.824,-0.765,0,0,1,0,0,0,1,0
2011/2/9,0,0.256,0.744,-0.4767,0,0.187,0.813,-0.6486,0.275,0.107,0.618,0.4588,0,0,1,0,0.049,0.234,0.717,-0.7096,0,0.167,0.833,-0.1531,0,0.122,0.878,-0.5733,0.094,0,0.906,0.4019,0.039,0.365,0.596,-0.8834,0,0,1,0,0,0.184,0.816,-0.5423,0,0.195,0.805,-0.5267,0,0.204,0.796,-0.3182,0.112,0.026,0.861,0.5574,0,0.304,0.696,-0.3612,0,0.237,0.763,-0.4215,0,0,1,0,0,0,1,0,0,0.359,0.641,-0.5574,0,0.304,0.696,-0.3612,0,0.577,0.423,-0.6249,0.178,0.334,0.488,-0.4434,0,0.323,0.677,-0.6486,0,0.35,0.65,-0.6486,0,0,1,0
